 VTW   BTW    VAW    BAW      V      VMG    PHI   REEF    FLAT      CL  IT SAIL                                                                                                                           
12.0  143.0   7.64  118.15  5.334  -4.260   1.3  1.0000  1.0000   .6053  3  Poled Jib
12.0  142.0   7.71  116.72  5.352  -4.218   1.3  1.0000  1.0000   .6200  3  Poled Jib
12.0  141.0   7.79  115.27  5.373  -4.176   1.4  1.0000  1.0000   .6367  3  Poled Jib
12.0  140.0   7.86  113.83  5.397  -4.135   1.4  1.0000  1.0000   .6547  3  Poled Jib
12.0  139.0   7.94  112.39  5.423  -4.093   1.4  1.0000  1.0000   .6731  3  Poled Jib
12.0  138.0   8.02  110.96  5.449  -4.050   1.4  1.0000  1.0000   .6911  3  Poled Jib
12.0  137.0   8.10  109.55  5.476  -4.004   1.4  1.0000  1.0000   .7083  3  Poled Jib
12.0  136.0   8.18  108.16  5.502  -3.957   1.5  1.0000  1.0000   .7246  3  Poled Jib
12.0  135.0   8.27  106.79  5.527  -3.908   1.5  1.0000  1.0000   .7397  3  Poled Jib
12.0  171.8   5.84  164.10  5.457  -5.401   -.1  1.0000  1.0000   .5567  3  OPTDN Poled Jib
12.0   43.2  15.72   28.07  5.669   4.132  15.1  1.0000   .7528  1.5353  2  OPTUP
12.0  180.0   6.08  180.00  5.402  -5.402    .1  1.0000  1.0000  -.0510  3  Sym Spin
12.0  165.0   6.17  151.22  5.680  -5.486    .7  1.0000  1.0000   .5637  2  Sym Spin
12.0  150.0   6.91  123.85  6.092  -5.275   1.4  1.0000  1.0000  1.2438  2  Sym Spin
12.0  135.0   8.28  101.49  6.467  -4.572   2.5  1.0000  1.0000  1.7075  2  Sym Spin
12.0  120.0   9.99   83.97  6.783  -3.391   4.2  1.0000  1.0000  2.0096  2  Sym Spin
12.0  110.0  11.18   74.22  6.935  -2.372   7.9  1.0000  1.0000  2.1546  2  Sym Spin
12.0   90.0  13.27   56.85  6.926    .000  21.0  1.0000   .9443  2.1580  2  Sym Spin
12.0   80.0  14.16   50.10  6.758   1.174  21.0  1.0000   .8378  1.8892  2  Sym Spin
12.0   75.0  14.55   46.88  6.654   1.722  20.9  1.0000   .7989  1.7766  2  Sym Spin
12.0   70.0  14.89   43.76  6.531   2.234  20.9  1.0000   .7716  1.6751  2  Sym Spin
12.0   60.0  15.40   37.90  6.182   3.091  20.2  1.0000   .8040  1.5091  2  Sym Spin
12.0  165.7   6.15  152.62  5.661  -5.486    .7  1.0000  1.0000   .5301  1  OPTDN Sym Spin
12.0  180.0   6.07  180.00  5.396  -5.396    .1  1.0000  1.0000  -.0510  3  Poled Asym
12.0  165.0   6.16  151.18  5.683  -5.490    .7  1.0000  1.0000   .5680  2  Poled Asym
12.0  150.0   6.90  123.78  6.099  -5.281   1.4  1.0000  1.0000  1.2592  2  Poled Asym
12.0  135.0   8.27  101.34  6.485  -4.586   2.4  1.0000  1.0000  1.7547  2  Poled Asym
12.0  120.0   9.99   83.76  6.817  -3.408   3.9  1.0000  1.0000  2.0617  2  Poled Asym
12.0  110.0  11.20   73.98  6.988  -2.390   6.8  1.0000  1.0000  2.2087  2  Poled Asym
12.0   90.0  13.29   56.62  6.984    .000  21.0  1.0000   .9382  2.2092  2  Poled Asym
12.0   80.0  14.18   49.93  6.807   1.182  21.0  1.0000   .8160  1.9182  2  Poled Asym
12.0   75.0  14.57   46.71  6.704   1.735  21.0  1.0000   .7664  1.7998  2  Poled Asym
12.0   70.0  14.92   43.58  6.588   2.253  20.9  1.0000   .7248  1.6965  2  Poled Asym
12.0   60.0  15.47   37.59  6.287   3.144  20.5  1.0000   .6908  1.5288  2  Poled Asym
12.0  165.5   6.15  152.17  5.670  -5.490    .7  1.0000  1.0000   .5442  1  OPTDN Poled Asym
12.0  180.0   6.14  180.00  5.022  -5.022    .2  1.0000  1.0000  -.1000  4  Jib
12.0  165.0   6.18  152.13  5.321  -5.140    .9  1.0000  1.0000   .2335  3  Jib
12.0  150.0   6.89  125.91  5.629  -4.875   1.4  1.0000  1.0000   .6755  3  Jib
12.0  135.0   8.13  103.69  5.974  -4.224   2.0  1.0000  1.0000  1.0635  3  Jib
12.0  120.0   9.70   85.35  6.368  -3.184   2.8  1.0000  1.0000  1.4265  3  Jib
12.0  110.0  10.85   75.10  6.603  -2.258   3.8  1.0000  1.0000  1.6609  3  Jib
12.0   90.0  13.08   57.67  6.880    .000  12.3  1.0000  1.0000  2.0762  3  Jib
12.0   80.0  13.94   49.40  6.832   1.186  20.3  1.0000  1.0000  2.2239  3  Jib
12.0   75.0  14.34   46.17  6.752   1.748  20.3  1.0000   .9385  2.1178  3  Jib
12.0   70.0  14.71   43.03  6.662   2.279  20.2  1.0000   .8912  2.0180  3  Jib
12.0   60.0  15.31   37.03  6.436   3.218  19.6  1.0000   .8273  1.8357  3  Jib
12.0   52.0  15.65   32.54  6.180   3.805  18.1  1.0000   .7898  1.6922  3  Jib
12.0  167.5   6.13  156.71  5.271  -5.145    .8  1.0000  1.0000   .1688  2  Jib OPTDN
12.0  180.0   5.91  180.00  5.284  -5.284   -.2  1.0000  1.0000   .0762  4  Poled Jib
12.0  165.0   6.08  151.55  5.465  -5.278    .0  1.0000  1.0000   .8188  3  Poled Jib
12.0  150.0   7.09  127.90  5.337  -4.622   1.0  1.0000  1.0000   .6164  4  Poled Jib
12.0  135.0   8.27  106.79  5.527  -3.908   1.5  1.0000  1.0000   .7397  3  Poled Jib
12.0  171.8   5.84  164.10  5.457  -5.401   -.1  1.0000  1.0000   .5567  3  OPTDN Poled Jib
12.0   43.2  15.72   28.07  5.669   4.132  15.1  1.0000   .7528  1.5353  2  OPTUP
16.0  180.0   8.87  180.00  6.432  -6.432    .3  1.0000  1.0000  -.0510  4  Sym Spin
16.0  179.0   8.87  178.27  6.439  -6.438    .3  1.0000  1.0000  -.0182  2  Sym Spin
16.0  178.0   8.87  176.54  6.446  -6.442    .4  1.0000  1.0000   .0151  2  Sym Spin
16.0  177.0   8.87  174.81  6.454  -6.446    .5  1.0000  1.0000   .0489  2  Sym Spin
16.0  176.0   8.87  173.08  6.463  -6.448    .6  1.0000  1.0000   .0832  2  Sym Spin
16.0  175.0   8.87  171.35  6.473  -6.448    .6  1.0000  1.0000   .1180  2  Sym Spin
16.0  174.0   8.88  169.62  6.483  -6.448    .7  1.0000  1.0000   .1534  2  Sym Spin
16.0  173.0   8.89  167.89  6.494  -6.446    .7  1.0000  1.0000   .1892  2  Sym Spin
16.0  172.0   8.91  166.17  6.506  -6.443    .8  1.0000  1.0000   .2255  2  Sym Spin
16.0  171.0   8.92  164.44  6.518  -6.438    .9  1.0000  1.0000   .2624  2  Sym Spin
16.0  170.0   8.94  162.72  6.531  -6.432    .9  1.0000  1.0000   .2997  2  Sym Spin
16.0  169.0   8.97  161.00  6.545  -6.424   1.0  1.0000  1.0000   .3375  2  Sym Spin
16.0  168.0   8.99  159.28  6.559  -6.415   1.0  1.0000  1.0000   .3758  2  Sym Spin
16.0  167.0   9.02  157.57  6.573  -6.405   1.1  1.0000  1.0000   .4146  2  Sym Spin
16.0  166.0   9.05  155.86  6.588  -6.392   1.2  1.0000  1.0000   .4538  2  Sym Spin
16.0  165.0   9.09  154.16  6.603  -6.378   1.2  1.0000  1.0000   .4935  2  Sym Spin
16.0  164.0   9.13  152.47  6.619  -6.363   1.3  1.0000  1.0000   .5337  2  Sym Spin
16.0  163.0   9.17  150.79  6.636  -6.346   1.3  1.0000  1.0000   .5742  2  Sym Spin
16.0  162.0   9.21  149.11  6.652  -6.327   1.4  1.0000  1.0000   .6152  2  Sym Spin
16.0  161.0   9.26  147.44  6.670  -6.306   1.5  1.0000  1.0000   .6564  2  Sym Spin
16.0  160.0   9.31  145.78  6.687  -6.284   1.5  1.0000  1.0000   .6979  2  Sym Spin
16.0  159.0   9.36  144.13  6.705  -6.260   1.6  1.0000  1.0000   .7395  2  Sym Spin
16.0  158.0   9.41  142.49  6.723  -6.234   1.6  1.0000  1.0000   .7811  2  Sym Spin
16.0  157.0   9.47  140.86  6.742  -6.206   1.7  1.0000  1.0000   .8225  2  Sym Spin
16.0  156.0   9.53  139.25  6.761  -6.176   1.8  1.0000  1.0000   .8636  2  Sym Spin
16.0  155.0   9.60  137.64  6.780  -6.144   1.8  1.0000  1.0000   .9043  2  Sym Spin
16.0  154.0   9.66  136.05  6.799  -6.111   1.9  1.0000  1.0000   .9446  2  Sym Spin
16.0  153.0   9.73  134.47  6.818  -6.075   2.0  1.0000  1.0000   .9843  2  Sym Spin
16.0  152.0   9.81  132.91  6.838  -6.037   2.0  1.0000  1.0000  1.0235  2  Sym Spin
16.0  151.0   9.88  131.36  6.857  -5.998   2.1  1.0000  1.0000  1.0620  2  Sym Spin
16.0  150.0   9.96  129.82  6.877  -5.956   2.2  1.0000  1.0000  1.1000  2  Sym Spin
16.0  149.0  10.04  128.30  6.897  -5.912   2.3  1.0000  1.0000  1.1374  2  Sym Spin
16.0  148.0  10.12  126.79  6.918  -5.866   2.3  1.0000  1.0000  1.1740  2  Sym Spin
16.0  147.0  10.21  125.30  6.938  -5.818   2.4  1.0000  1.0000  1.2099  2  Sym Spin
16.0  146.0  10.30  123.82  6.958  -5.768   2.5  1.0000  1.0000  1.2449  2  Sym Spin
16.0  145.0  10.39  122.36  6.978  -5.716   2.6  1.0000  1.0000  1.2790  2  Sym Spin
16.0  144.0  10.48  120.92  6.998  -5.662   2.7  1.0000  1.0000  1.3122  2  Sym Spin
16.0  143.0  10.58  119.49  7.018  -5.605   2.8  1.0000  1.0000  1.3445  2  Sym Spin
16.0  142.0  10.67  118.08  7.038  -5.546   2.9  1.0000  1.0000  1.3758  2  Sym Spin
16.0  141.0  10.77  116.69  7.058  -5.485   3.0  1.0000  1.0000  1.4063  2  Sym Spin
16.0  140.0  10.88  115.31  7.078  -5.422   3.1  1.0000  1.0000  1.4358  2  Sym Spin
16.0  139.0  10.98  113.94  7.097  -5.356   3.2  1.0000  1.0000  1.4646  2  Sym Spin
16.0  138.0  11.09  112.60  7.117  -5.289   3.3  1.0000  1.0000  1.4925  2  Sym Spin
16.0  137.0  11.19  111.26  7.136  -5.219   3.4  1.0000  1.0000  1.5197  2  Sym Spin
16.0  136.0  11.30  109.95  7.156  -5.147   3.5  1.0000  1.0000  1.5461  2  Sym Spin
16.0  135.0  11.42  108.65  7.175  -5.073   3.7  1.0000  1.0000  1.5719  2  Sym Spin
16.0  134.0  11.53  107.36  7.194  -4.998   3.8  1.0000  1.0000  1.5971  2  Sym Spin
16.0  133.0  11.64  106.09  7.214  -4.920   3.9  1.0000  1.0000  1.6217  2  Sym Spin
16.0  132.0  11.76  104.83  7.233  -4.840   4.1  1.0000  1.0000  1.6456  2  Sym Spin
16.0  131.0  11.88  103.59  7.253  -4.758   4.2  1.0000  1.0000  1.6690  2  Sym Spin
16.0  130.0  12.00  102.36  7.272  -4.674   4.4  1.0000  1.0000  1.6919  2  Sym Spin
16.0  129.0  12.12  101.15  7.291  -4.588   4.6  1.0000  1.0000  1.7143  2  Sym Spin
16.0  128.0  12.24   99.95  7.310  -4.501   4.8  1.0000  1.0000  1.7363  2  Sym Spin
16.0  127.0  12.36   98.76  7.329  -4.411   5.1  1.0000  1.0000  1.7577  2  Sym Spin
16.0  126.0  12.48   97.59  7.348  -4.319   5.4  1.0000  1.0000  1.7788  3  Sym Spin
16.0  125.0  12.61   96.43  7.367  -4.225   5.8  1.0000  1.0000  1.7994  3  Sym Spin
16.0  124.0  12.73   95.28  7.385  -4.130   6.5  1.0000  1.0000  1.8197  3  Sym Spin
16.0  123.0  12.85   94.15  7.403  -4.032   7.2  1.0000  1.0000  1.8395  2  Sym Spin
16.0  122.0  12.98   93.02  7.420  -3.932   8.0  1.0000  1.0000  1.8590  2  Sym Spin
16.0  121.0  13.10   91.91  7.437  -3.830   8.9  1.0000  1.0000  1.8781  2  Sym Spin
16.0  120.0  13.22   90.80  7.452  -3.726   9.8  1.0000  1.0000  1.8968  2  Sym Spin
16.0  119.0  13.35   89.70  7.467  -3.620  10.7  1.0000  1.0000  1.9152  2  Sym Spin
16.0  118.0  13.47   88.61  7.481  -3.512  11.7  1.0000  1.0000  1.9331  2  Sym Spin
16.0  117.0  13.59   87.53  7.493  -3.402  12.7  1.0000  1.0000  1.9507  2  Sym Spin
16.0  116.0  13.71   86.45  7.504  -3.289  13.7  1.0000  1.0000  1.9679  3  Sym Spin
16.0  115.0  13.83   85.38  7.513  -3.175  14.8  1.0000  1.0000  1.9847  3  Sym Spin
16.0  114.0  13.94   84.30  7.520  -3.059  16.0  1.0000  1.0000  2.0012  3  Sym Spin
16.0  113.0  14.06   83.23  7.525  -2.940  17.2  1.0000  1.0000  2.0172  3  Sym Spin
16.0  112.0  14.17   82.16  7.527  -2.820  18.4  1.0000  1.0000  2.0328  3  Sym Spin
16.0  111.0  14.27   81.08  7.527  -2.697  19.7  1.0000  1.0000  2.0480  3  Sym Spin
16.0  110.0  14.37   80.01  7.521  -2.572  21.0  1.0000  1.0000  2.0626  3  Sym Spin
16.0  109.0  14.49   79.05  7.505  -2.443  21.5  1.0000   .9862  2.0473  9  Sym Spin
16.0  108.0  14.61   78.15  7.487  -2.314  21.5  1.0000   .9635  2.0124  2  Sym Spin
16.0  107.0  14.74   77.26  7.470  -2.184  21.5  1.0000   .9417  1.9786  2  Sym Spin
16.0  106.0  14.86   76.37  7.453  -2.054  21.5  1.0000   .9207  1.9458  2  Sym Spin
16.0  105.0  14.98   75.49  7.436  -1.925  21.5  1.0000   .9005  1.9139  2  Sym Spin
16.0  104.0  15.10   74.62  7.419  -1.795  21.6  1.0000   .8811  1.8831  2  Sym Spin
16.0  103.0  15.22   73.75  7.403  -1.665  21.6  1.0000   .8624  1.8531  2  Sym Spin
16.0  102.0  15.34   72.89  7.386  -1.536  21.6  1.0000   .8444  1.8239  2  Sym Spin
16.0  101.0  15.46   72.03  7.369  -1.406  21.6  1.0000   .8271  1.7956  2  Sym Spin
16.0  100.0  15.58   71.18  7.353  -1.277  21.6  1.0000   .8104  1.7680  2  Sym Spin
16.0   99.0  15.70   70.33  7.336  -1.148  21.6  1.0000   .7943  1.7412  2  Sym Spin
16.0   98.0  15.81   69.49  7.320  -1.019  21.6  1.0000   .7789  1.7150  2  Sym Spin
16.0   97.0  15.93   68.65  7.303   -.890  21.6  1.0000   .7640  1.6895  2  Sym Spin
16.0   96.0  16.04   67.82  7.286   -.762  21.6  1.0000   .7497  1.6646  2  Sym Spin
16.0   95.0  16.15   66.99  7.269   -.634  21.6  1.0000   .7359  1.6404  2  Sym Spin
16.0   94.0  16.26   66.16  7.258   -.506  21.6  1.0000   .7223  1.6158  2  Sym Spin
16.0   93.0  16.37   65.34  7.240   -.379  21.7  1.0000   .7096  1.5929  2  Sym Spin
16.0   92.0  16.48   64.54  7.221   -.252  21.7  1.0000   .6975  1.5705  2  Sym Spin
16.0   91.0  16.59   63.74  7.203   -.126  21.7  1.0000   .6859  1.5486  2  Sym Spin
16.0   90.0  16.70   62.94  7.184    .000  21.7  1.0000   .6747  1.5273  2  Sym Spin
16.0   89.0  16.80   62.15  7.165    .125  21.7  1.0000   .6640  1.5064  2  Sym Spin
16.0   88.0  16.90   61.36  7.146    .249  21.7  1.0000   .6537  1.4860  2  Sym Spin
16.0   87.0  17.01   60.57  7.127    .373  21.7  1.0000   .6439  1.4662  2  Sym Spin
16.0   86.0  17.11   59.80  7.107    .496  21.7  1.0000   .6345  1.4467  2  Sym Spin
16.0   85.0  17.21   59.02  7.088    .618  21.7  1.0000   .6255  1.4277  2  Sym Spin
16.0   84.0  17.30   58.25  7.068    .739  21.8  1.0000   .6169  1.4092  2  Sym Spin
16.0   83.0  17.40   57.48  7.047    .859  21.8  1.0000   .6087  1.3910  2  Sym Spin
16.0   82.0  17.50   56.72  7.027    .978  21.8  1.0000   .6009  1.3733  2  Sym Spin
16.0   81.0  17.59   55.97  7.006   1.096  21.8  1.0000   .5935  1.3560  2  Sym Spin
16.0   80.0  17.68   55.21  6.985   1.213  21.8  1.0000   .5865  1.3391  2  Sym Spin
16.0   79.0  17.77   54.46  6.964   1.329  21.8   .9996   .5802  1.3228  2  Sym Spin
16.0   78.0  17.85   53.71  6.942   1.443  21.8   .9963   .5779  1.3089  2  Sym Spin
16.0   77.0  17.94   52.96  6.920   1.557  21.8   .9935   .5753  1.2950  2  Sym Spin
16.0   76.0  18.02   52.22  6.898   1.669  21.8   .9911   .5723  1.2812  2  Sym Spin
16.0   75.0  18.10   51.48  6.875   1.779  21.8   .9892   .5690  1.2674  2  Sym Spin
16.0   74.0  18.18   50.75  6.851   1.888  21.8   .9879   .5652  1.2536  2  Sym Spin
16.0   73.0  18.26   50.03  6.827   1.996  21.8   .9871   .5610  1.2397  2  Sym Spin
16.0   72.0  18.33   49.31  6.802   2.102  21.8   .9868   .5563  1.2259  2  Sym Spin
16.0   71.0  18.41   48.59  6.777   2.206  21.8   .9871   .5513  1.2119  2  Sym Spin
16.0   70.0  18.49   47.88  6.751   2.309  21.8   .9880   .5458  1.1980  2  Sym Spin
16.0   69.0  18.56   47.18  6.724   2.410  21.8   .9893   .5402  1.1839  2  Sym Spin
16.0   68.0  18.64   46.48  6.696   2.508  21.8   .9911   .5342  1.1699  2  Sym Spin
16.0   67.0  18.71   45.78  6.667   2.605  21.8   .9934   .5282  1.1557  2  Sym Spin
16.0   66.0  18.78   45.09  6.637   2.700  21.8   .9962   .5220  1.1416  2  Sym Spin
16.0   65.0  18.85   44.41  6.606   2.792  21.8   .9994   .5158  1.1273  2  Sym Spin
16.0   64.0  18.92   43.72  6.573   2.882  21.8  1.0000   .5130  1.1150  3  Sym Spin
16.0   63.0  18.98   43.04  6.540   2.969  21.8  1.0000   .5113  1.1034  2  Sym Spin
16.0   62.0  19.03   42.36  6.505   3.054  21.7  1.0000   .5105  1.0920  2  Sym Spin
16.0   61.0  19.09   41.69  6.468   3.136  21.7  1.0000   .5105  1.0810  2  Sym Spin
16.0   60.0  19.14   41.03  6.429   3.215  21.7  1.0000   .5117  1.0704  2  Sym Spin
16.0  174.9   8.88  171.15  6.474  -6.448    .6  1.0000  1.0000   .1221  2  OPTDN Sym Spin
16.0  180.0   8.87  180.00  6.428  -6.428    .3  1.0000  1.0000  -.0510  4  Poled Asym
16.0  179.0   8.86  178.27  6.435  -6.434    .3  1.0000  1.0000  -.0181  2  Poled Asym
16.0  178.0   8.86  176.54  6.443  -6.439    .4  1.0000  1.0000   .0154  2  Poled Asym
16.0  177.0   8.86  174.81  6.452  -6.443    .5  1.0000  1.0000   .0494  2  Poled Asym
16.0  176.0   8.86  173.08  6.462  -6.446    .5  1.0000  1.0000   .0839  2  Poled Asym
16.0  175.0   8.87  171.35  6.472  -6.447    .6  1.0000  1.0000   .1190  2  Poled Asym
16.0  174.0   8.87  169.62  6.483  -6.447    .7  1.0000  1.0000   .1546  2  Poled Asym
16.0  173.0   8.88  167.89  6.494  -6.446    .7  1.0000  1.0000   .1907  2  Poled Asym
16.0  172.0   8.90  166.16  6.506  -6.443    .8  1.0000  1.0000   .2274  2  Poled Asym
16.0  171.0   8.91  164.43  6.519  -6.439    .9  1.0000  1.0000   .2646  2  Poled Asym
16.0  170.0   8.93  162.71  6.532  -6.433    .9  1.0000  1.0000   .3022  2  Poled Asym
16.0  169.0   8.96  160.98  6.546  -6.426   1.0  1.0000  1.0000   .3403  2  Poled Asym
16.0  168.0   8.98  159.27  6.560  -6.417   1.0  1.0000  1.0000   .3789  2  Poled Asym
16.0  167.0   9.01  157.55  6.575  -6.406   1.1  1.0000  1.0000   .4180  2  Poled Asym
16.0  166.0   9.04  155.85  6.590  -6.394   1.2  1.0000  1.0000   .4574  2  Poled Asym
16.0  165.0   9.08  154.14  6.606  -6.381   1.2  1.0000  1.0000   .4973  2  Poled Asym
16.0  164.0   9.11  152.45  6.622  -6.366   1.3  1.0000  1.0000   .5376  2  Poled Asym
16.0  163.0   9.15  150.76  6.639  -6.349   1.3  1.0000  1.0000   .5783  2  Poled Asym
16.0  162.0   9.20  149.08  6.656  -6.330   1.4  1.0000  1.0000   .6193  2  Poled Asym
16.0  161.0   9.24  147.41  6.673  -6.309   1.5  1.0000  1.0000   .6605  2  Poled Asym
16.0  160.0   9.29  145.75  6.691  -6.287   1.5  1.0000  1.0000   .7020  2  Poled Asym
16.0  159.0   9.35  144.10  6.709  -6.263   1.6  1.0000  1.0000   .7436  2  Poled Asym
16.0  158.0   9.40  142.46  6.727  -6.237   1.6  1.0000  1.0000   .7852  2  Poled Asym
16.0  157.0   9.46  140.83  6.746  -6.209   1.7  1.0000  1.0000   .8266  2  Poled Asym
16.0  156.0   9.52  139.21  6.764  -6.179   1.8  1.0000  1.0000   .8679  2  Poled Asym
16.0  155.0   9.58  137.61  6.783  -6.148   1.8  1.0000  1.0000   .9089  2  Poled Asym
16.0  154.0   9.65  136.02  6.803  -6.114   1.9  1.0000  1.0000   .9495  2  Poled Asym
16.0  153.0   9.72  134.44  6.822  -6.078   2.0  1.0000  1.0000   .9898  2  Poled Asym
16.0  152.0   9.79  132.87  6.842  -6.041   2.0  1.0000  1.0000  1.0297  2  Poled Asym
16.0  151.0   9.87  131.32  6.862  -6.001   2.1  1.0000  1.0000  1.0692  2  Poled Asym
16.0  150.0   9.95  129.78  6.882  -5.960   2.2  1.0000  1.0000  1.1083  2  Poled Asym
16.0  149.0  10.03  128.26  6.902  -5.917   2.3  1.0000  1.0000  1.1470  2  Poled Asym
16.0  148.0  10.11  126.75  6.923  -5.871   2.3  1.0000  1.0000  1.1852  2  Poled Asym
16.0  147.0  10.20  125.25  6.944  -5.824   2.4  1.0000  1.0000  1.2229  2  Poled Asym
16.0  146.0  10.28  123.77  6.965  -5.774   2.5  1.0000  1.0000  1.2598  2  Poled Asym
16.0  145.0  10.37  122.31  6.986  -5.722   2.6  1.0000  1.0000  1.2959  2  Poled Asym
16.0  144.0  10.47  120.86  7.007  -5.668   2.7  1.0000  1.0000  1.3312  2  Poled Asym
16.0  143.0  10.56  119.43  7.027  -5.612   2.8  1.0000  1.0000  1.3657  2  Poled Asym
16.0  142.0  10.66  118.01  7.048  -5.554   2.9  1.0000  1.0000  1.3992  2  Poled Asym
16.0  141.0  10.76  116.61  7.069  -5.494   3.0  1.0000  1.0000  1.4318  2  Poled Asym
16.0  140.0  10.86  115.23  7.089  -5.431   3.1  1.0000  1.0000  1.4636  2  Poled Asym
16.0  139.0  10.97  113.86  7.110  -5.366   3.2  1.0000  1.0000  1.4945  2  Poled Asym
16.0  138.0  11.07  112.51  7.130  -5.299   3.3  1.0000  1.0000  1.5245  2  Poled Asym
16.0  137.0  11.18  111.17  7.151  -5.230   3.4  1.0000  1.0000  1.5538  2  Poled Asym
16.0  136.0  11.29  109.85  7.171  -5.159   3.5  1.0000  1.0000  1.5822  2  Poled Asym
16.0  135.0  11.40  108.54  7.192  -5.085   3.6  1.0000  1.0000  1.6100  2  Poled Asym
16.0  134.0  11.51  107.25  7.212  -5.010   3.7  1.0000  1.0000  1.6369  2  Poled Asym
16.0  133.0  11.63  105.98  7.232  -4.932   3.9  1.0000  1.0000  1.6631  2  Poled Asym
16.0  132.0  11.75  104.72  7.253  -4.853   4.0  1.0000  1.0000  1.6887  2  Poled Asym
16.0  131.0  11.86  103.47  7.273  -4.771   4.1  1.0000  1.0000  1.7135  2  Poled Asym
16.0  130.0  11.98  102.24  7.293  -4.688   4.3  1.0000  1.0000  1.7377  2  Poled Asym
16.0  129.0  12.10  101.02  7.313  -4.602   4.5  1.0000  1.0000  1.7612  2  Poled Asym
16.0  128.0  12.22   99.82  7.333  -4.515   4.6  1.0000  1.0000  1.7841  2  Poled Asym
16.0  127.0  12.35   98.63  7.353  -4.425   4.8  1.0000  1.0000  1.8064  2  Poled Asym
16.0  126.0  12.47   97.45  7.373  -4.334   5.1  1.0000  1.0000  1.8281  2  Poled Asym
16.0  125.0  12.60   96.29  7.393  -4.240   5.3  1.0000  1.0000  1.8493  2  Poled Asym
16.0  124.0  12.72   95.13  7.413  -4.145   5.7  1.0000  1.0000  1.8700  3  Poled Asym
16.0  123.0  12.85   94.00  7.432  -4.048   6.3  1.0000  1.0000  1.8902  3  Poled Asym
16.0  122.0  12.97   92.87  7.451  -3.949   7.0  1.0000  1.0000  1.9099  2  Poled Asym
16.0  121.0  13.10   91.75  7.470  -3.847   7.8  1.0000  1.0000  1.9292  2  Poled Asym
16.0  120.0  13.22   90.64  7.488  -3.744   8.5  1.0000  1.0000  1.9481  2  Poled Asym
16.0  119.0  13.35   89.54  7.506  -3.639   9.3  1.0000  1.0000  1.9666  2  Poled Asym
16.0  118.0  13.47   88.44  7.522  -3.532  10.2  1.0000  1.0000  1.9847  2  Poled Asym
16.0  117.0  13.60   87.36  7.538  -3.422  11.1  1.0000  1.0000  2.0024  2  Poled Asym
16.0  116.0  13.72   86.28  7.553  -3.311  12.0  1.0000  1.0000  2.0197  2  Poled Asym
16.0  115.0  13.84   85.20  7.567  -3.198  13.0  1.0000  1.0000  2.0367  2  Poled Asym
16.0  114.0  13.97   84.13  7.579  -3.082  14.0  1.0000  1.0000  2.0532  2  Poled Asym
16.0  113.0  14.09   83.06  7.589  -2.965  15.1  1.0000  1.0000  2.0694  2  Poled Asym
16.0  112.0  14.20   81.99  7.597  -2.846  16.2  1.0000  1.0000  2.0852  3  Poled Asym
16.0  111.0  14.32   80.93  7.603  -2.725  17.3  1.0000  1.0000  2.1006  3  Poled Asym
16.0  110.0  14.43   79.85  7.606  -2.601  18.6  1.0000  1.0000  2.1156  3  Poled Asym
16.0  109.0  14.53   78.78  7.607  -2.476  19.8  1.0000  1.0000  2.1302  3  Poled Asym
16.0  108.0  14.63   77.71  7.600  -2.349  21.1  1.0000  1.0000  2.1442  3  Poled Asym
16.0  107.0  14.75   76.79  7.584  -2.217  21.4  1.0000   .9819  2.1179 10  Poled Asym
16.0  106.0  14.88   75.91  7.567  -2.086  21.4  1.0000   .9596  2.0815  2  Poled Asym
16.0  105.0  15.00   75.04  7.551  -1.954  21.4  1.0000   .9379  2.0458  2  Poled Asym
16.0  104.0  15.12   74.17  7.534  -1.822  21.4  1.0000   .9168  2.0108  2  Poled Asym
16.0  103.0  15.25   73.31  7.516  -1.691  21.5  1.0000   .8964  1.9765  2  Poled Asym
16.0  102.0  15.37   72.46  7.499  -1.559  21.5  1.0000   .8766  1.9429  2  Poled Asym
16.0  101.0  15.49   71.61  7.481  -1.427  21.5  1.0000   .8574  1.9099  2  Poled Asym
16.0  100.0  15.61   70.77  7.463  -1.296  21.5  1.0000   .8388  1.8776  2  Poled Asym
